trajet_id,ville_depart,ville_arrivee,distance_km,duree_prevue_h,retard_min,prix_billet,nb_passagers,capacite_bus,type_bus,jour_semaine,periode_depart,condition_route,carburant_litre,satisfaction_client,taux_remplissage,retard_par_km,retard_par_heure,conso_par_km,efficacite_economique,revenu_trajet,vitesse_moyenne,retard_significatif,categorie_remplissage
561,Atakpamé,Dapaong,220.0,8.1,75.0,3996.0,40.0,40.0,VIP,Jeudi,Matin,Mauvaise,47.6,4,100.0,0.3409090909090909,9.25925925925926,0.21636363636363637,181.06995884773661,159840.0,27.160493827160494,1,Élevé
562,Tsévié,Sokodé,74.0,6.1,88.0,4798.0,22.0,40.0,VIP,Mardi,Soir,Moyenne,72.1,3,55.00000000000001,1.1891891891891893,14.426229508196721,0.9743243243243243,22.270861833105336,105556.0,12.131147540983607,1,Moyen
563,Lomé,Sokodé,538.0,7.2,79.0,8905.0,49.0,50.0,VIP,Dimanche,Soir,Bonne,17.9,3,98.0,0.14684014869888476,10.972222222222221,0.03327137546468401,1394.814814814815,436345.0,74.72222222222221,1,Élevé
564,Sokodé,Dapaong,355.0,6.9,93.0,6599.0,58.0,60.0,Climatisé,Lundi,Soir,Bonne,17.5,3,96.66666666666667,0.2619718309859155,13.478260869565217,0.04929577464788732,1112.972972972973,382742.0,51.449275362318836,1,Élevé
565,Lomé,Atakpamé,581.0,1.9,126.0,7842.0,50.0,50.0,VIP,Mardi,Matin,Moyenne,47.349999999999994,4,100.0,0.21686746987951808,66.31578947368422,0.08149741824440619,600.8273009307136,392100.0,305.7894736842105,1,Élevé
566,Tsévié,Sokodé,502.0,2.1,17.0,6599.0,10.0,40.0,VIP,Vendredi,Soir,Mauvaise,44.6,5,25.0,0.03386454183266932,8.095238095238095,0.08884462151394422,110.08771929824562,65990.0,239.04761904761904,0,Faible
567,Atakpamé,Atakpamé,209.0,5.7,115.0,2256.0,24.0,40.0,Standard,Jeudi,Soir,Mauvaise,38.9,2,60.0,0.5502392344497608,20.175438596491226,0.18612440191387558,125.71428571428572,54144.0,36.666666666666664,1,Moyen
568,Lomé,Tsévié,61.0,10.4,56.0,10381.0,16.0,40.0,Climatisé,Lundi,Soir,Mauvaise,24.3,2,40.0,0.9180327868852459,5.384615384615384,0.3983606557377049,38.57707509881423,166096.0,5.865384615384615,1,Faible
569,Dapaong,Sokodé,355.0,8.8,59.0,6599.0,60.0,60.0,Standard,Samedi,Après-midi,Mauvaise,22.4,2,100.0,0.16619718309859155,6.704545454545454,0.06309859154929577,910.2564102564103,395940.0,40.340909090909086,1,Élevé
570,Dapaong,Atakpamé,223.0,8.3,54.0,10316.0,40.0,40.0,VIP,Mardi,Soir,Bonne,30.2,1,100.0,0.242152466367713,6.506024096385541,0.13542600896860987,285.8974358974359,412640.0,26.86746987951807,1,Élevé
571,Atakpamé,Lomé,481.0,11.5,0.0,2228.0,30.0,30.0,Climatisé,Dimanche,Après-midi,Bonne,40.5,1,100.0,0.0,0.0,0.0841995841995842,347.71084337349396,66840.0,41.82608695652174,0,Élevé
572,Lomé,Sokodé,251.0,10.9,15.0,6920.0,30.0,30.0,Standard,Mardi,Soir,Moyenne,45.4,5,100.0,0.05976095617529881,1.3761467889908257,0.18087649402390438,162.2844827586207,207600.0,23.027522935779817,0,Élevé
573,Atakpamé,Kara,332.0,6.0,6.0,6494.0,25.0,50.0,VIP,Mercredi,Soir,Mauvaise,31.4,2,50.0,0.018072289156626505,1.0,0.09457831325301204,256.17283950617286,162350.0,55.333333333333336,0,Faible
574,Lomé,Tsévié,232.0,9.3,126.0,8873.0,30.0,30.0,VIP,Lundi,Soir,Bonne,76.3,1,100.0,0.5431034482758621,13.548387096774192,0.3288793103448276,90.03880983182407,266190.0,24.946236559139784,1,Élevé
575,Lomé,Sokodé,84.0,6.8,117.0,6599.0,35.0,70.0,VIP,Mercredi,Matin,Bonne,42.9,5,50.0,1.3928571428571428,17.205882352941178,0.5107142857142857,66.97038724373577,230965.0,12.352941176470589,1,Faible
576,Tsévié,Atakpamé,217.0,8.8,15.0,6599.0,26.0,60.0,Climatisé,Mercredi,Soir,Mauvaise,58.5,5,43.333333333333336,0.06912442396313365,1.7045454545454544,0.2695852534562212,94.82352941176471,171574.0,24.659090909090907,0,Faible
577,Tsévié,Tsévié,457.0,6.2,138.0,11390.0,39.0,50.0,Climatisé,Jeudi,Matin,Moyenne,52.0,3,78.0,0.30196936542669583,22.258064516129032,0.1137855579868709,336.2830188679245,444210.0,73.70967741935483,1,Moyen
578,Lomé,Dapaong,590.0,7.6,147.0,2312.0,40.0,40.0,VIP,Vendredi,Soir,Moyenne,74.1,4,100.0,0.24915254237288137,19.342105263157897,0.12559322033898304,314.24766977363515,92480.0,77.63157894736842,1,Élevé
579,Lomé,Dapaong,193.0,3.2,157.0,5078.0,39.0,70.0,Climatisé,Samedi,Après-midi,Moyenne,30.9,5,55.714285714285715,0.8134715025906736,49.0625,0.16010362694300517,235.95611285266457,198042.0,60.3125,1,Moyen
580,Dapaong,Atakpamé,355.0,9.3,166.0,11498.0,69.0,70.0,Climatisé,Mardi,Après-midi,Bonne,42.6,5,98.57142857142858,0.4676056338028169,17.849462365591396,0.12000000000000001,561.8119266055046,793362.0,38.17204301075269,1,Élevé
581,Dapaong,Lomé,505.0,2.0,62.0,4151.0,39.0,60.0,VIP,Lundi,Matin,Mauvaise,62.3,2,65.0,0.12277227722772277,31.0,0.12336633663366336,311.13744075829385,161889.0,252.5,1,Moyen
582,Lomé,Tsévié,309.0,6.9,113.0,6599.0,33.0,60.0,VIP,Mardi,Après-midi,Mauvaise,45.5,4,55.00000000000001,0.3656957928802589,16.3768115942029,0.14724919093851133,219.29032258064515,217767.0,44.78260869565217,1,Moyen
583,Kara,Kara,507.0,7.3,61.0,6770.0,37.0,60.0,VIP,Mercredi,Après-midi,Bonne,46.9,1,61.66666666666667,0.1203155818540434,8.356164383561644,0.09250493096646943,391.6283924843424,250490.0,69.45205479452055,1,Moyen
584,Kara,Sokodé,610.0,8.3,168.0,2460.0,39.0,60.0,VIP,Samedi,Matin,Moyenne,70.2,5,65.0,0.2754098360655738,20.240963855421686,0.11508196721311476,334.12921348314603,95940.0,73.49397590361446,1,Moyen
585,Lomé,Sokodé,359.0,4.5,169.0,10070.0,16.0,50.0,Standard,Dimanche,Soir,Mauvaise,47.349999999999994,4,32.0,0.47075208913649025,37.55555555555556,0.1318941504178273,118.80041365046537,161120.0,79.77777777777777,1,Faible
586,Atakpamé,Atakpamé,247.0,10.9,97.0,2738.0,6.0,30.0,VIP,Lundi,Matin,Bonne,79.0,1,20.0,0.39271255060728744,8.899082568807339,0.31983805668016196,18.525,16428.0,22.660550458715594,1,Faible
587,Tsévié,Sokodé,328.0,6.8,54.0,6426.0,39.0,50.0,Climatisé,Jeudi,Matin,Bonne,50.4,2,78.0,0.16463414634146342,7.9411764705882355,0.15365853658536585,248.8715953307393,250614.0,48.23529411764706,1,Moyen
588,Tsévié,Tsévié,532.0,2.8,92.0,10105.0,40.0,40.0,Standard,Dimanche,Matin,Bonne,55.7,4,100.0,0.17293233082706766,32.85714285714286,0.10469924812030076,375.3086419753086,404200.0,190.0,1,Élevé
589,Dapaong,Atakpamé,360.0,10.9,6.0,2688.0,18.0,30.0,VIP,Mercredi,Matin,Moyenne,79.0,5,60.0,0.016666666666666666,0.5504587155963303,0.21944444444444444,81.0,48384.0,33.027522935779814,0,Moyen
590,Tsévié,Atakpamé,119.0,7.5,2.0,1565.0,11.0,40.0,Standard,Lundi,Soir,Mauvaise,45.0,2,27.500000000000004,0.01680672268907563,0.26666666666666666,0.37815126050420167,28.456521739130434,17215.0,15.866666666666667,0,Faible
591,Sokodé,Tsévié,606.0,8.7,93.0,1710.0,18.0,30.0,Standard,Mercredi,Soir,Mauvaise,47.349999999999994,1,60.0,0.15346534653465346,10.689655172413794,0.07813531353135313,225.6049638055843,30780.0,69.65517241379311,1,Moyen
592,Atakpamé,Sokodé,125.0,5.3,47.0,2731.0,39.0,70.0,VIP,Dimanche,Après-midi,Mauvaise,21.7,2,55.714285714285715,0.376,8.867924528301888,0.1736,214.75770925110132,106509.0,23.58490566037736,1,Moyen
593,Tsévié,Dapaong,400.0,10.5,50.0,6599.0,50.0,50.0,Climatisé,Samedi,Après-midi,Bonne,68.8,5,100.0,0.125,4.761904761904762,0.172,286.5329512893983,329950.0,38.095238095238095,1,Élevé
594,Atakpamé,Sokodé,597.0,8.0,12.0,10901.0,56.0,60.0,VIP,Dimanche,Matin,Bonne,52.4,5,93.33333333333333,0.020100502512562814,1.5,0.08777219430485762,626.0674157303371,610456.0,74.625,0,Élevé
595,Dapaong,Dapaong,331.0,7.9,148.0,6599.0,30.0,30.0,Climatisé,Lundi,Après-midi,Moyenne,44.3,5,100.0,0.4471299093655589,18.734177215189874,0.13383685800604228,219.20529801324506,197970.0,41.89873417721519,1,Élevé
596,Sokodé,Tsévié,627.0,5.1,90.0,11974.0,39.0,60.0,Climatisé,Vendredi,Soir,Mauvaise,79.5,1,65.0,0.14354066985645933,17.647058823529413,0.12679425837320574,303.7639751552795,466986.0,122.94117647058825,1,Moyen
597,Tsévié,Sokodé,164.0,11.2,75.0,6996.0,57.0,60.0,Climatisé,Jeudi,Soir,Mauvaise,21.4,1,95.0,0.4573170731707317,6.696428571428572,0.13048780487804879,417.3214285714286,398772.0,14.642857142857144,1,Élevé
598,Tsévié,Atakpamé,314.0,11.7,77.0,6599.0,5.0,30.0,VIP,Vendredi,Matin,Moyenne,42.0,5,16.666666666666664,0.24522292993630573,6.581196581196582,0.1337579617834395,36.51162790697674,32995.0,26.837606837606838,1,Faible
599,Atakpamé,Atakpamé,154.0,8.5,101.0,10948.0,12.0,70.0,Standard,Dimanche,Soir,Moyenne,32.7,2,17.142857142857142,0.6558441558441559,11.882352941176471,0.21233766233766235,54.836795252225514,131376.0,18.11764705882353,1,Faible
600,Tsévié,Sokodé,251.0,1.7,24.0,5607.0,13.0,40.0,Climatisé,Mercredi,Soir,Moyenne,76.7,4,32.5,0.09561752988047809,14.117647058823529,0.3055776892430279,41.99485199485199,72891.0,147.64705882352942,0,Faible
601,Tsévié,Dapaong,367.0,10.0,114.0,6599.0,50.0,50.0,VIP,Mercredi,Soir,Mauvaise,28.1,3,100.0,0.3106267029972752,11.4,0.07656675749318802,630.5841924398625,329950.0,36.7,1,Élevé
602,Kara,Tsévié,131.0,6.7,81.0,1661.0,44.0,60.0,Standard,Mercredi,Soir,Bonne,66.0,3,73.33333333333333,0.6183206106870229,12.08955223880597,0.5038167938931297,86.02985074626865,73084.0,19.55223880597015,1,Moyen
603,Dapaong,Sokodé,173.0,11.7,51.0,2175.0,30.0,30.0,Climatisé,Mercredi,Soir,Bonne,42.6,2,100.0,0.2947976878612717,4.3589743589743595,0.246242774566474,119.03669724770641,65250.0,14.786324786324787,1,Élevé
604,Dapaong,Kara,67.0,4.2,24.0,2770.0,50.0,50.0,Climatisé,Dimanche,Soir,Mauvaise,30.3,4,100.0,0.3582089552238806,5.714285714285714,0.45223880597014926,107.02875399361022,138500.0,15.952380952380953,0,Élevé
605,Atakpamé,Kara,397.0,2.3,5.0,9443.0,37.0,50.0,VIP,Samedi,Soir,Bonne,35.1,4,74.0,0.012594458438287154,2.173913043478261,0.08841309823677582,406.8975069252077,349391.0,172.60869565217394,0,Moyen
606,Kara,Sokodé,366.0,10.4,65.0,10284.0,14.0,50.0,Standard,Mercredi,Après-midi,Moyenne,67.1,3,28.000000000000004,0.17759562841530055,6.25,0.18333333333333332,75.24229074889868,143976.0,35.19230769230769,1,Faible
607,Tsévié,Tsévié,245.0,6.8,50.0,8876.0,39.0,50.0,VIP,Vendredi,Soir,Moyenne,50.9,3,78.0,0.20408163265306123,7.352941176470589,0.20775510204081632,184.10404624277456,346164.0,36.029411764705884,1,Moyen
608,Tsévié,Tsévié,342.0,5.3,25.0,6148.0,30.0,30.0,Standard,Samedi,Soir,Mauvaise,20.6,3,100.0,0.07309941520467836,4.716981132075472,0.06023391812865497,474.99999999999994,184440.0,64.52830188679245,0,Élevé
609,Atakpamé,Kara,605.0,6.0,56.0,9563.0,51.0,60.0,Climatisé,Dimanche,Matin,Mauvaise,65.0,3,85.0,0.09256198347107437,9.333333333333334,0.10743801652892562,467.5,487713.0,100.83333333333333,1,Élevé
610,Kara,Atakpamé,396.0,11.4,163.0,9533.0,34.0,60.0,VIP,Dimanche,Matin,Moyenne,22.2,3,56.666666666666664,0.4116161616161616,14.298245614035087,0.05606060606060606,580.3448275862069,324122.0,34.73684210526316,1,Moyen
611,Sokodé,Dapaong,564.0,2.0,76.0,4953.0,8.0,30.0,VIP,Lundi,Soir,Mauvaise,63.5,5,26.666666666666668,0.1347517730496454,38.0,0.1125886524822695,69.95348837209302,39624.0,282.0,1,Faible
612,Kara,Tsévié,460.0,7.2,23.0,2748.0,9.0,60.0,Climatisé,Mardi,Matin,Moyenne,64.2,4,15.0,0.05,3.194444444444444,0.13956521739130434,63.49693251533742,24732.0,63.888888888888886,0,Faible
613,Atakpamé,Lomé,456.0,3.9,54.0,7706.0,50.0,50.0,Standard,Lundi,Soir,Bonne,56.8,5,100.0,0.11842105263157894,13.846153846153847,0.12456140350877193,394.46366782006925,385300.0,116.92307692307692,1,Élevé
614,Kara,Lomé,627.0,10.3,86.0,5030.0,40.0,40.0,Climatisé,Vendredi,Après-midi,Mauvaise,17.7,1,100.0,0.1371610845295056,8.349514563106796,0.028229665071770334,1341.1764705882354,201200.0,60.873786407766985,1,Élevé
615,Atakpamé,Kara,244.0,7.6,148.0,3049.0,24.0,60.0,VIP,Mardi,Soir,Bonne,47.349999999999994,5,40.0,0.6065573770491803,19.473684210526315,0.1940573770491803,121.11685625646331,73176.0,32.10526315789474,1,Faible
616,Lomé,Dapaong,153.0,6.7,149.0,6599.0,20.0,50.0,Standard,Mardi,Soir,Bonne,71.7,5,40.0,0.9738562091503268,22.238805970149254,0.46862745098039216,42.0907840440165,131980.0,22.83582089552239,1,Faible
617,Atakpamé,Tsévié,362.0,6.9,166.0,8212.0,7.0,40.0,VIP,Samedi,Matin,Mauvaise,51.6,5,17.5,0.4585635359116022,24.057971014492754,0.1425414364640884,48.17490494296578,57484.0,52.463768115942024,1,Faible
618,Tsévié,Sokodé,399.0,5.0,111.0,8002.0,50.0,50.0,VIP,Jeudi,Après-midi,Moyenne,67.9,2,100.0,0.2781954887218045,22.2,0.17017543859649123,289.5500725689405,400100.0,79.8,1,Élevé
619,Atakpamé,Sokodé,638.0,10.0,103.0,6599.0,17.0,50.0,Climatisé,Jeudi,Soir,Mauvaise,52.9,1,34.0,0.1614420062695925,10.3,0.08291536050156739,201.22448979591837,112183.0,63.8,1,Faible
620,Dapaong,Kara,516.0,7.7,95.0,8197.0,15.0,70.0,VIP,Vendredi,Après-midi,Mauvaise,33.7,3,21.428571428571427,0.18410852713178294,12.337662337662337,0.06531007751937985,223.05475504322766,122955.0,67.01298701298701,1,Faible
621,Tsévié,Tsévié,542.0,10.4,95.0,3275.0,30.0,30.0,Climatisé,Lundi,Soir,Mauvaise,54.0,2,100.0,0.1752767527675277,9.134615384615385,0.0996309963099631,295.6363636363636,98250.0,52.11538461538461,1,Élevé
622,Kara,Kara,121.0,7.7,62.0,8495.0,60.0,60.0,VIP,Mercredi,Soir,Bonne,47.349999999999994,5,100.0,0.512396694214876,8.051948051948052,0.39132231404958673,150.1551189245088,509700.0,15.714285714285714,1,Élevé
623,Kara,Sokodé,542.0,3.3,116.0,7792.0,39.0,50.0,Standard,Lundi,Matin,Mauvaise,46.2,1,78.0,0.2140221402214022,35.151515151515156,0.085239852398524,447.83898305084745,303888.0,164.24242424242425,1,Moyen
624,Dapaong,Lomé,355.0,9.6,129.0,9757.0,23.0,50.0,Standard,Samedi,Soir,Mauvaise,27.9,4,46.0,0.36338028169014086,13.4375,0.07859154929577464,282.52595155709344,224411.0,36.97916666666667,1,Faible
625,Kara,Lomé,368.0,10.5,164.0,9278.0,14.0,40.0,VIP,Jeudi,Soir,Bonne,21.5,2,35.0,0.44565217391304346,15.619047619047619,0.058423913043478264,228.9777777777778,129892.0,35.04761904761905,1,Faible
626,Lomé,Atakpamé,462.0,9.7,108.0,2420.0,47.0,70.0,Climatisé,Jeudi,Après-midi,Moyenne,45.6,2,67.14285714285714,0.23376623376623376,11.134020618556702,0.0987012987012987,465.9656652360515,113740.0,47.628865979381445,1,Moyen
627,Sokodé,Lomé,355.0,6.2,24.0,2458.0,63.0,70.0,VIP,Mardi,Matin,Mauvaise,41.1,3,90.0,0.0676056338028169,3.8709677419354835,0.11577464788732394,531.2351543942992,154854.0,57.25806451612903,0,Élevé
628,Kara,Sokodé,157.0,8.5,54.0,2763.0,39.0,40.0,Standard,Vendredi,Soir,Mauvaise,66.7,2,97.5,0.34394904458598724,6.352941176470588,0.4248407643312102,90.44313146233382,107757.0,18.470588235294116,1,Élevé
629,Atakpamé,Kara,327.0,9.6,151.0,3757.0,39.0,50.0,VIP,Samedi,Soir,Mauvaise,16.8,1,78.0,0.4617737003058104,15.729166666666668,0.05137614678899083,716.4606741573033,146523.0,34.0625,1,Moyen
630,Lomé,Sokodé,630.0,4.6,42.0,11757.0,42.0,50.0,Climatisé,Mercredi,Matin,Moyenne,64.4,4,84.0,0.06666666666666667,9.130434782608697,0.10222222222222223,404.58715596330273,493794.0,136.95652173913044,1,Élevé
631,Tsévié,Sokodé,533.0,2.8,56.0,5054.0,40.0,40.0,Standard,Jeudi,Soir,Bonne,16.7,5,100.0,0.1050656660412758,20.0,0.031332082551594746,1204.5197740112994,202160.0,190.35714285714286,1,Élevé
632,Atakpamé,Sokodé,572.0,11.6,66.0,6814.0,8.0,40.0,Climatisé,Mercredi,Soir,Moyenne,70.1,3,20.0,0.11538461538461539,5.689655172413794,0.12255244755244754,64.36005625879044,54512.0,49.310344827586206,1,Faible
633,Tsévié,Sokodé,115.0,11.3,15.0,6589.0,29.0,50.0,Climatisé,Dimanche,Matin,Bonne,45.3,5,57.99999999999999,0.13043478260869565,1.327433628318584,0.39391304347826084,72.03023758099353,191081.0,10.176991150442477,0,Moyen
634,Atakpamé,Lomé,557.0,8.7,58.0,1815.0,31.0,60.0,Climatisé,Lundi,Matin,Bonne,61.0,2,51.66666666666667,0.10412926391382406,6.666666666666667,0.10951526032315978,278.5,56265.0,64.02298850574714,1,Moyen
635,Lomé,Tsévié,241.0,7.7,141.0,7508.0,24.0,30.0,Standard,Jeudi,Soir,Mauvaise,37.1,3,80.0,0.5850622406639004,18.31168831168831,0.15394190871369295,151.81102362204723,180192.0,31.2987012987013,1,Moyen
636,Lomé,Lomé,316.0,11.6,126.0,4351.0,52.0,70.0,Standard,Mardi,Soir,Mauvaise,36.8,4,74.28571428571429,0.3987341772151899,10.862068965517242,0.11645569620253164,434.70899470899474,226252.0,27.24137931034483,1,Moyen
637,Kara,Sokodé,442.0,9.7,101.0,1542.0,34.0,50.0,VIP,Vendredi,Soir,Mauvaise,64.4,5,68.0,0.22850678733031674,10.412371134020619,0.14570135746606336,229.78593272171253,52428.0,45.56701030927835,1,Moyen
638,Sokodé,Atakpamé,355.0,6.1,98.0,3821.0,50.0,50.0,Standard,Mardi,Après-midi,Moyenne,21.1,2,100.0,0.27605633802816903,16.065573770491802,0.059436619718309866,803.1674208144796,191050.0,58.196721311475414,1,Élevé
639,Atakpamé,Sokodé,533.0,10.7,154.0,6599.0,15.0,50.0,Standard,Jeudi,Soir,Bonne,50.8,3,30.0,0.28893058161350843,14.392523364485982,0.09530956848030019,154.34362934362935,98985.0,49.81308411214954,1,Faible
640,Tsévié,Tsévié,309.0,10.3,5.0,3120.0,9.0,60.0,Climatisé,Mardi,Matin,Bonne,40.6,2,15.0,0.016181229773462782,0.48543689320388345,0.1313915857605178,66.85096153846153,28080.0,29.999999999999996,0,Faible
641,Atakpamé,Tsévié,384.0,7.2,32.0,10674.0,40.0,40.0,Climatisé,Mardi,Matin,Mauvaise,37.5,1,100.0,0.08333333333333333,4.444444444444445,0.09765625,398.961038961039,426960.0,53.33333333333333,1,Élevé
642,Tsévié,Dapaong,425.0,5.2,1.0,8198.0,11.0,70.0,Standard,Lundi,Soir,Bonne,73.6,5,15.714285714285714,0.002352941176470588,0.1923076923076923,0.1731764705882353,62.667560321715825,90178.0,81.73076923076923,0,Faible
643,Lomé,Dapaong,143.0,5.3,25.0,6187.0,25.0,70.0,Standard,Samedi,Matin,Mauvaise,29.5,2,35.714285714285715,0.17482517482517482,4.716981132075472,0.2062937062937063,117.21311475409836,154675.0,26.9811320754717,0,Faible
644,Sokodé,Lomé,284.0,7.3,172.0,3542.0,5.0,30.0,Standard,Vendredi,Après-midi,Mauvaise,77.7,2,16.666666666666664,0.6056338028169014,23.56164383561644,0.27359154929577467,18.04320203303685,17710.0,38.9041095890411,1,Faible
645,Tsévié,Sokodé,121.0,10.7,26.0,3739.0,34.0,60.0,Standard,Mercredi,Après-midi,Mauvaise,34.4,3,56.666666666666664,0.21487603305785125,2.429906542056075,0.284297520661157,116.21468926553673,127126.0,11.308411214953273,0,Moyen
646,Atakpamé,Lomé,645.0,5.9,93.0,10198.0,45.0,70.0,VIP,Jeudi,Soir,Moyenne,57.8,1,64.28571428571429,0.14418604651162792,15.762711864406779,0.08961240310077519,493.62244897959187,458910.0,109.32203389830508,1,Moyen
647,Lomé,Dapaong,99.0,2.6,73.0,11620.0,30.0,30.0,Climatisé,Dimanche,Soir,Mauvaise,47.349999999999994,3,100.0,0.7373737373737373,28.076923076923077,0.4782828282828282,61.427094105480876,348600.0,38.07692307692307,1,Élevé
648,Kara,Dapaong,355.0,4.9,108.0,9975.0,14.0,50.0,VIP,Dimanche,Soir,Bonne,56.3,2,28.000000000000004,0.30422535211267604,22.04081632653061,0.15859154929577465,86.73647469458989,139650.0,72.44897959183673,1,Faible
649,Kara,Sokodé,336.0,1.6,94.0,2374.0,8.0,50.0,VIP,Mardi,Matin,Moyenne,54.9,5,16.0,0.27976190476190477,58.75,0.16339285714285715,48.085867620751344,18992.0,210.0,1,Faible
650,Dapaong,Atakpamé,515.0,10.7,30.0,10976.0,15.0,60.0,VIP,Mardi,Soir,Bonne,20.6,4,25.0,0.05825242718446602,2.8037383177570097,0.04,357.63888888888886,164640.0,48.13084112149533,0,Faible
651,Dapaong,Lomé,539.0,4.1,135.0,4650.0,37.0,40.0,Climatisé,Lundi,Matin,Moyenne,63.3,2,92.5,0.2504638218923933,32.926829268292686,0.11743970315398887,310.15552099533437,172050.0,131.46341463414635,1,Élevé
652,Sokodé,Sokodé,390.0,11.6,85.0,2629.0,50.0,50.0,VIP,Lundi,Soir,Moyenne,21.0,4,100.0,0.21794871794871795,7.327586206896552,0.05384615384615385,886.3636363636364,131450.0,33.62068965517241,1,Élevé
653,Kara,Dapaong,82.0,5.5,37.0,10575.0,55.0,70.0,VIP,Mardi,Après-midi,Bonne,76.2,1,78.57142857142857,0.45121951219512196,6.7272727272727275,0.9292682926829269,58.41968911917098,581625.0,14.909090909090908,1,Moyen
654,Lomé,Lomé,497.0,7.1,105.0,2650.0,50.0,50.0,VIP,Mercredi,Soir,Bonne,37.3,1,100.0,0.2112676056338028,14.788732394366198,0.07505030181086518,648.8250652741515,132500.0,70.0,1,Élevé
655,Tsévié,Tsévié,66.0,9.5,138.0,4539.0,39.0,60.0,VIP,Mardi,Soir,Mauvaise,33.9,1,65.0,2.090909090909091,14.526315789473685,0.5136363636363637,73.75358166189112,177021.0,6.947368421052632,1,Moyen
656,Dapaong,Sokodé,515.0,1.9,10.0,9720.0,41.0,70.0,Climatisé,Samedi,Soir,Mauvaise,24.4,2,58.57142857142858,0.019417475728155338,5.2631578947368425,0.047378640776699024,831.2992125984252,398520.0,271.0526315789474,0,Moyen
657,Sokodé,Kara,317.0,5.8,103.0,5695.0,30.0,30.0,Climatisé,Samedi,Matin,Mauvaise,28.9,4,100.0,0.3249211356466877,17.758620689655174,0.09116719242902208,318.06020066889636,170850.0,54.6551724137931,1,Élevé
658,Tsévié,Sokodé,625.0,5.7,126.0,6537.0,10.0,70.0,VIP,Mercredi,Soir,Moyenne,65.1,2,14.285714285714285,0.2016,22.105263157894736,0.10415999999999999,94.55370650529501,65370.0,109.64912280701753,1,Faible
659,Kara,Atakpamé,107.0,1.9,123.0,4795.0,45.0,70.0,Climatisé,Mercredi,Matin,Mauvaise,43.1,4,64.28571428571429,1.1495327102803738,64.73684210526316,0.402803738317757,109.18367346938776,215775.0,56.31578947368421,1,Moyen
660,Tsévié,Sokodé,144.0,8.9,141.0,10137.0,6.0,50.0,VIP,Jeudi,Soir,Bonne,35.0,2,12.0,0.9791666666666666,15.842696629213483,0.24305555555555555,24.0,60822.0,16.179775280898877,1,Faible
661,Sokodé,Sokodé,401.0,6.9,11.0,2241.0,43.0,50.0,VIP,Lundi,Soir,Mauvaise,75.4,5,86.0,0.02743142144638404,1.5942028985507246,0.18802992518703243,225.69371727748688,96363.0,58.11594202898551,0,Élevé
662,Tsévié,Tsévié,175.0,7.7,46.0,8234.0,50.0,50.0,Standard,Samedi,Après-midi,Bonne,52.7,1,100.0,0.26285714285714284,5.974025974025974,0.30114285714285716,162.94227188081936,411700.0,22.727272727272727,1,Élevé
663,Atakpamé,Atakpamé,362.0,6.0,41.0,9736.0,19.0,30.0,Standard,Dimanche,Soir,Mauvaise,60.2,3,63.33333333333333,0.1132596685082873,6.833333333333333,0.16629834254143647,112.38562091503267,184984.0,60.333333333333336,1,Moyen
664,Sokodé,Lomé,312.0,3.6,37.0,1529.0,39.0,50.0,Standard,Samedi,Soir,Bonne,32.5,1,78.0,0.11858974358974358,10.277777777777777,0.10416666666666667,363.2238805970149,59631.0,86.66666666666667,1,Moyen
665,Lomé,Lomé,51.0,3.5,108.0,10254.0,23.0,50.0,VIP,Dimanche,Après-midi,Moyenne,76.3,4,46.0,2.1176470588235294,30.857142857142858,1.496078431372549,15.17464424320828,235842.0,14.571428571428571,1,Faible
